openalex_id,university_name,country_code,original_country_name,total_works,total_citations
https://openalex.org/I4405258796,Groupe de Recherche Interuniversitaire sur la Normativité,CA,Canada,0,0
https://openalex.org/I4405258843,Marine Additive Manufacturing Centre of Excellence,CA,Canada,0,0
https://openalex.org/I4405258907,BC Children's Hospital Research Institute,CA,Canada,0,0
https://openalex.org/I4405259378,Séminaire de Sherbrooke,CA,Canada,0,0
https://openalex.org/I4405259592,Southeast College,CA,Canada,0,0
https://openalex.org/I4405259720,Leading English Education and Resource Network,CA,Canada,0,0
https://openalex.org/I4405259870,Centre de recherche en santé publique,CA,Canada,0,0
https://openalex.org/I4405260011,Centre de recherche sur l'aluminium – REGAL,CA,Canada,0,0
https://openalex.org/I4405260069,École Secondaire Sisler High School,CA,Canada,0,0
https://openalex.org/I4405260124,École d'innovation sociale Élisabeth-Bruyère,CA,Canada,0,0
https://openalex.org/I4405260420,Laboratoire des Technologies de la Biomasse,CA,Canada,0,0
https://openalex.org/I4405260432,CIRAIG,CA,Canada,0,0
https://openalex.org/I4405260482,Centre interuniversitaire d'études et de recherches autochtones,CA,Canada,0,0
https://openalex.org/I4405260679,Centre for Advanced Studies - Atlantic,CA,Canada,0,0
https://openalex.org/I4405261036,Centre for Criminal Justice Studies and Policing Research,CA,Canada,0,0
https://openalex.org/I4405261069,Geotop,CA,Canada,0,0
https://openalex.org/I4405261226,Centre de la science de la biodiversité du Québec,CA,Canada,0,0
https://openalex.org/I4405261831,Collège MacDonald,CA,Canada,0,0
https://openalex.org/I4405262235,Bruyere Health Research Institute,CA,Canada,0,0
https://openalex.org/I4405262592,Justice Institute of British Columbia,CA,Canada,0,0
https://openalex.org/I4405262926,CanChild Centre for Childhood-onset Disability Research,CA,Canada,0,0
https://openalex.org/I4405263474,Rotman Research Institute,CA,Canada,0,0
https://openalex.org/I4405263520,Pearson Coal Petrography,CA,Canada,0,0
https://openalex.org/I4405263523,Global Water Futures Observatories,CA,Canada,0,0
https://openalex.org/I4405265894,University of Niagara Falls Canada,CA,Canada,0,0
https://openalex.org/I4405265984,Alberta College of Family Physicians,CA,Canada,0,0
https://openalex.org/I4405266741,Institut sur le vieillissement et la participation sociale des ainés de l’Université Laval,CA,Canada,0,0
https://openalex.org/I74801974,The University of Tokyo,JP,Japan,502662,45664738
https://openalex.org/I22299242,Kyoto University,JP,Japan,354663,29653918
https://openalex.org/I98285908,The University of Osaka,JP,Japan,286817,25271911
https://openalex.org/I201537933,Tohoku University,JP,Japan,275444,18518805
https://openalex.org/I60134161,Nagoya University,JP,Japan,265658,14647735
https://openalex.org/I205349734,Hokkaido University,JP,Japan,252825,11469124
https://openalex.org/I135598925,Kyushu University,JP,Japan,225495,14029232
https://openalex.org/I114531698,Tokyo Institute of Technology,JP,Japan,164149,9663297
https://openalex.org/I146399215,University of Tsukuba,JP,Japan,134599,9176852
https://openalex.org/I203951103,Keio University,JP,Japan,118534,7267679
https://openalex.org/I113306721,Hiroshima University,JP,Japan,112003,6918714
https://openalex.org/I65837984,Kobe University,JP,Japan,91734,6715433
https://openalex.org/I161296585,Tokyo University of Science,JP,Japan,90856,6386796
https://openalex.org/I150744194,Waseda University,JP,Japan,86152,3387453
https://openalex.org/I163770644,Okayama University,JP,Japan,85211,5247829
https://openalex.org/I159385669,Chiba University,JP,Japan,84892,5691817
https://openalex.org/I10091056,Kanazawa University,JP,Japan,67300,4558720
https://openalex.org/I104946051,Nihon University,JP,Japan,63709,2373321
https://openalex.org/I96036126,Kumamoto University,JP,Japan,58265,4583438
https://openalex.org/I71395657,Niigata University,JP,Japan,55870,3455099
https://openalex.org/I125602781,Tokyo Medical and Dental University,JP,Japan,55631,4711645
https://openalex.org/I317356780,Osaka City University,JP,Japan,53867,3613120
https://openalex.org/I43777268,Nagasaki University,JP,Japan,50885,3158071
https://openalex.org/I69740276,Tokyo Metropolitan University,JP,Japan,50615,2285763
https://openalex.org/I916559398,Kindai University,JP,Japan,49945,2288905
https://openalex.org/I922474255,Tokushima University,JP,Japan,47376,3086018
https://openalex.org/I137975476,Shinshu University,JP,Japan,45894,2954256
https://openalex.org/I1314466530,Tokai University,JP,Japan,45321,1897409
https://openalex.org/I42405503,Gifu University,JP,Japan,44842,2432110
https://openalex.org/I165735259,Gunma University,JP,Japan,44746,2618609
https://openalex.org/I173915773,Yamaguchi University,JP,Japan,43090,2033165
https://openalex.org/I107139324,Kagoshima University,JP,Japan,42865,2265458
https://openalex.org/I34077901,Juntendo University,JP,Japan,41554,3257449
https://openalex.org/I89630735,Yokohama City University,JP,Japan,40310,3029756
https://openalex.org/I15807432,Osaka Prefecture University,JP,Japan,40020,1894771
https://openalex.org/I43545212,Ehime University,JP,Japan,39449,2150354
https://openalex.org/I92614990,Tokyo University of Agriculture and Technology,JP,Japan,38998,1913868
https://openalex.org/I64189623,Kitasato University,JP,Japan,36673,2108374
https://openalex.org/I178574317,Mie University,JP,Japan,34861,1995396
https://openalex.org/I1298590031,Shizuoka University,JP,Japan,33972,1146469
https://openalex.org/I180203408,Yokohama National University,JP,Japan,33948,1134333
https://openalex.org/I197274945,Nagoya Institute of Technology,JP,Japan,33870,1087986
https://openalex.org/I135768898,Ritsumeikan University,JP,Japan,32266,878914
https://openalex.org/I129634264,Toho University,JP,Japan,31756,1412302
https://openalex.org/I146500386,Jichi Medical University,JP,Japan,31475,2248037
https://openalex.org/I4588055,Tottori University,JP,Japan,31317,1626774
https://openalex.org/I112524849,Yamagata University,JP,Japan,31150,1607085
https://openalex.org/I42766147,University of Toyama,JP,Japan,31024,1550920
https://openalex.org/I33858575,Nagoya City University,JP,Japan,30988,2049810
https://openalex.org/I207014233,Kyushu Institute of Technology,JP,Japan,30606,788648
https://openalex.org/I20529979,University of Electro-Communications,JP,Japan,30274,858657
https://openalex.org/I40677808,Kyoto Prefectural University of Medicine,JP,Japan,28923,2442628
https://openalex.org/I31784960,Fukuoka University,JP,Japan,27368,1432173
https://openalex.org/I4210136522,Tokyo Women's Medical University,JP,Japan,27182,2043679
https://openalex.org/I87531838,Teikyo University,JP,Japan,26636,1422591
https://openalex.org/I115498069,Jikei University School of Medicine,JP,Japan,26543,1466234
https://openalex.org/I169016828,Shimane University,JP,Japan,25930,1211218
https://openalex.org/I80188885,Nippon Medical School,JP,Japan,25761,1475274
https://openalex.org/I146516829,Hirosaki University,JP,Japan,25405,1299056
https://openalex.org/I177136067,Saga University,JP,Japan,25363,963694
https://openalex.org/I119182057,Showa University,JP,Japan,25241,1740106
https://openalex.org/I66906201,University of Yamanashi,JP,Japan,24872,1270312
https://openalex.org/I105296287,Kurume University,JP,Japan,24124,1746703
https://openalex.org/I111966504,University of Fukui,JP,Japan,23956,1008092
https://openalex.org/I200475212,"The Graduate University for Advanced Studies, SOKENDAI",JP,Japan,23734,1549075
https://openalex.org/I118574687,University of Miyazaki,JP,Japan,23565,1104194
https://openalex.org/I6178835,Ibaraki University,JP,Japan,23479,577617
https://openalex.org/I8588240,Saitama Medical University,JP,Japan,23224,1193932
https://openalex.org/I72253084,Saitama University,JP,Japan,23127,828642
https://openalex.org/I201933988,Kagawa University,JP,Japan,22633,1213307
https://openalex.org/I32915989,University of the Ryukyus,JP,Japan,22529,1033747
https://openalex.org/I75917431,Nara Institute of Science and Technology,JP,Japan,22483,1836998
https://openalex.org/I127317711,Tokyo University of Agriculture,JP,Japan,21936,887539
https://openalex.org/I141882310,Sapporo Medical University,JP,Japan,21932,1889947
https://openalex.org/I203765153,Akita University,JP,Japan,21730,1011473
https://openalex.org/I27429435,Kyoto Institute of Technology,JP,Japan,21531,790392
https://openalex.org/I200202764,National Institute for Environmental Studies,JP,Japan,21281,1536808
https://openalex.org/I136259955,Toyohashi University of Technology,JP,Japan,20813,714604
https://openalex.org/I3123035732,Hamamatsu University School of Medicine,JP,Japan,20757,1282003
https://openalex.org/I158929114,Tokyo Medical University,JP,Japan,20497,1357590
https://openalex.org/I133984924,Doshisha University,JP,Japan,20212,457904
https://openalex.org/I145673806,Fujita Health University,JP,Japan,19801,1253325
https://openalex.org/I188700360,University of Occupational and Environmental Health Japan,JP,Japan,19504,1220804
https://openalex.org/I136446963,Okayama University of Science,JP,Japan,19285,696294
https://openalex.org/I130830085,Fukushima Medical University,JP,Japan,18987,1160940
https://openalex.org/I56624758,Kansai University,JP,Japan,18970,490558
https://openalex.org/I77063589,Kōchi University,JP,Japan,18447,796667
https://openalex.org/I64926303,Nara Medical University,JP,Japan,18364,1329071
https://openalex.org/I16656306,Meiji University,JP,Japan,18106,431486
https://openalex.org/I188815454,Oita University,JP,Japan,18002,832426
https://openalex.org/I85922643,Nagaoka University of Technology,JP,Japan,17911,691319
https://openalex.org/I177738480,Japan Advanced Institute of Science and Technology,JP,Japan,17795,654247
https://openalex.org/I126884977,Kansai Medical University,JP,Japan,17662,1174360
https://openalex.org/I180941496,University of Hyogo,JP,Japan,16983,524094
https://openalex.org/I173009982,Iwate University,JP,Japan,16944,539578
https://openalex.org/I85324120,Tohoku Medical and Pharmaceutical University,JP,Japan,16587,1109963
https://openalex.org/I137459256,Hyogo Medical University,JP,Japan,16524,1256754
https://openalex.org/I171481255,Shibaura Institute of Technology,JP,Japan,16449,248989
https://openalex.org/I160046202,Shiga University of Medical Science,JP,Japan,16170,1256859
https://openalex.org/I204291657,Hosei University,JP,Japan,16039,251451
https://openalex.org/I96679780,Chuo University,JP,Japan,15965,387358
https://openalex.org/I163917720,St. Marianna University School of Medicine,JP,Japan,15669,756504
https://openalex.org/I180680657,Iwate Medical University,JP,Japan,15223,851833
https://openalex.org/I96636082,Meijo University,JP,Japan,15191,642919
https://openalex.org/I190930483,Kyorin University,JP,Japan,14235,858901
https://openalex.org/I190805021,Wakayama Medical University,JP,Japan,13738,1050245
https://openalex.org/I165522056,Tokyo Denki University,JP,Japan,13679,175473
https://openalex.org/I4210129581,Kyoto University of Education,JP,Japan,13613,1059436
https://openalex.org/I42999171,Sophia University,JP,Japan,13582,388036
https://openalex.org/I16528096,Aichi Medical University,JP,Japan,13201,654222
https://openalex.org/I207399273,Utsunomiya University,JP,Japan,13080,357609
https://openalex.org/I53888640,National Defense Medical College,JP,Japan,12957,979379
https://openalex.org/I150240954,University of Shizuoka,JP,Japan,12912,862185
https://openalex.org/I189996419,Kawasaki Medical School,JP,Japan,12823,735888
https://openalex.org/I206011266,Kwansei Gakuin University,JP,Japan,12684,464074
https://openalex.org/I79072001,International University of Health and Welfare,JP,Japan,12645,294305
https://openalex.org/I25998863,Kyoto Pharmaceutical University,JP,Japan,12587,1103169
https://openalex.org/I41802502,Kanagawa University,JP,Japan,12426,419433
https://openalex.org/I205143321,Osaka Medical and Pharmaceutical University,JP,Japan,12124,829028
https://openalex.org/I26120043,Ochanomizu University,JP,Japan,11750,402299
https://openalex.org/I131231118,Aoyama Gakuin University,JP,Japan,11695,364038
https://openalex.org/I4210161052,Korea University,JP,Japan,11655,420821
https://openalex.org/I16568816,Kanazawa Medical University,JP,Japan,11456,734014
https://openalex.org/I48840829,Tokyo University of Marine Science and Technology,JP,Japan,11204,519985
https://openalex.org/I142637625,Okinawa Institute of Science and Technology Graduate University,JP,Japan,11173,543225
https://openalex.org/I8488066,Chiba Institute of Technology,JP,Japan,11149,196762
https://openalex.org/I158123994,Toyo University,JP,Japan,10645,251408
https://openalex.org/I4210162928,Ōtani University,JP,Japan,10374,277102
https://openalex.org/I104234503,Hokkaido University of Science,JP,Japan,10349,262699
https://openalex.org/I4210110592,Nagoya University of Arts,JP,Japan,10177,1829
https://openalex.org/I184937672,Chubu University,JP,Japan,10150,328832
https://openalex.org/I41725924,Muroran Institute of Technology,JP,Japan,10130,241866
https://openalex.org/I133557312,Rikkyo University,JP,Japan,9999,391179
https://openalex.org/I78274823,Dokkyo Medical University,JP,Japan,9692,376533
https://openalex.org/I90237989,Osaka University of Pharmaceutical Sciences,JP,Japan,9591,461591
https://openalex.org/I149964584,Tokyo University of Pharmacy and Life Sciences,JP,Japan,9548,654747
https://openalex.org/I98885092,Nara Women's University,JP,Japan,9484,401769
https://openalex.org/I116465919,Kogakuin University,JP,Japan,9441,186404
https://openalex.org/I119806805,Nagaoka University,JP,Japan,9223,166205
https://openalex.org/I72375662,Osaka Institute of Technology,JP,Japan,9212,177009
https://openalex.org/I103390050,Ryukoku University,JP,Japan,9178,184147
https://openalex.org/I153327471,Bunkyo University,JP,Japan,9138,217259
https://openalex.org/I4210088032,Kyoto Bunkyo University,JP,Japan,9039,1179489
https://openalex.org/I4387152983,Osaka Metropolitan University,JP,Japan,8881,107177
https://openalex.org/I141591182,University of Aizu,JP,Japan,8627,233642
https://openalex.org/I443798,National Defense Academy of Japan,JP,Japan,8454,200736
https://openalex.org/I4210152134,University of the Sacred Heart,JP,Japan,8426,310654
https://openalex.org/I111428342,Hitotsubashi University,JP,Japan,8298,144884
https://openalex.org/I6446798,Obihiro University of Agriculture and Veterinary Medicine,JP,Japan,7791,463722
https://openalex.org/I45391821,Gakushuin University,JP,Japan,7562,224022
https://openalex.org/I165953009,Tokyo University of the Arts,JP,Japan,7463,286718
https://openalex.org/I125852741,Kanazawa Institute of Technology,JP,Japan,7432,148193
https://openalex.org/I185088104,Tokyo City University,JP,Japan,7256,105754
https://openalex.org/I195444995,Aichi Gakuin University,JP,Japan,7007,341506
https://openalex.org/I109009565,Dokkyo University,JP,Japan,6969,398985
https://openalex.org/I98957242,Kitami Institute of Technology,JP,Japan,6905,176076
https://openalex.org/I169719367,Kyoto Prefectural University,JP,Japan,6852,294196
https://openalex.org/I4840577,Toyota Technological Institute,JP,Japan,6777,307402
https://openalex.org/I36296616,Hoshi University,JP,Japan,6756,459954
https://openalex.org/I149564915,Tokyo Dental College,JP,Japan,6719,403913
https://openalex.org/I173865709,Gifu Pharmaceutical University,JP,Japan,6681,510548
https://openalex.org/I148798404,Tokyo University of Technology,JP,Japan,6666,175651
https://openalex.org/I200314755,Kyushu Dental University,JP,Japan,6609,249117
https://openalex.org/I100722782,Fukuoka Institute of Technology,JP,Japan,6527,85894
https://openalex.org/I190508380,Aichi Institute of Technology,JP,Japan,6461,114705
https://openalex.org/I89098413,Tokushima Bunri University,JP,Japan,6451,345626
https://openalex.org/I35568498,Kochi University of Technology,JP,Japan,6443,131056
https://openalex.org/I147809708,Asahikawa Medical University,JP,Japan,6438,300507
https://openalex.org/I138804964,National Institute for Basic Biology,JP,Japan,6358,1055226
https://openalex.org/I75198481,Wakayama University,JP,Japan,6339,115348
https://openalex.org/I63216439,Toyama Prefectural University,JP,Japan,6301,150363
https://openalex.org/I15991598,Konan University,JP,Japan,6221,218868
https://openalex.org/I92722194,Osaka Dental University,JP,Japan,6134,205990
https://openalex.org/I161107111,Tokyo Gakugei University,JP,Japan,6133,129958
https://openalex.org/I163793406,Health Sciences University of Hokkaido,JP,Japan,6119,266833
https://openalex.org/I52706244,College of Industrial Technology,JP,Japan,6118,90719
https://openalex.org/I168356945,Kyoto Sangyo University,JP,Japan,6109,186394
https://openalex.org/I17056963,The University of Kitakyushu,JP,Japan,6062,158393
https://openalex.org/I58089638,Fukushima University,JP,Japan,6050,67987
https://openalex.org/I5467274,Akita Prefectural University,JP,Japan,5920,183919
https://openalex.org/I4210148419,National Tax College,JP,Japan,5769,4219
https://openalex.org/I3131730746,Himeji University,JP,Japan,5488,223632
https://openalex.org/I182069643,Kanagawa Institute of Technology,JP,Japan,5461,77650
https://openalex.org/I6030618,Seikei University,JP,Japan,5452,136931
https://openalex.org/I14396692,Tokyo University of Information Sciences,JP,Japan,5448,164654
https://openalex.org/I35552710,Nippon Dental University,JP,Japan,5437,208504
https://openalex.org/I57361664,Azabu University,JP,Japan,5371,205617
https://openalex.org/I171494771,Shiga University,JP,Japan,5360,158790
https://openalex.org/I132400726,University of Nagasaki,JP,Japan,5294,185803
https://openalex.org/I139084617,Hiroshima Institute of Technology,JP,Japan,5247,230576
https://openalex.org/I102826571,Setsunan University,JP,Japan,5220,174868
https://openalex.org/I14314212,Osaka University of Economics,JP,Japan,5149,100936
https://openalex.org/I310553,Tohoku Gakuin University,JP,Japan,5018,120347
https://openalex.org/I4210120584,The Polytechnic University of Japan,JP,Japan,4947,45923
https://openalex.org/I189513530,Osaka Electro-Communication University,JP,Japan,4900,78327
https://openalex.org/I98083888,Musashi University,JP,Japan,4823,94925
https://openalex.org/I8873088,Showa Pharmaceutical University,JP,Japan,4738,256284
https://openalex.org/I258063972,Kiryu University,JP,Japan,4712,160173
https://openalex.org/I139159150,University of Shiga Prefecture,JP,Japan,4671,105289
https://openalex.org/I201389808,Josai University,JP,Japan,4648,177267
https://openalex.org/I57930482,Hiroshima City University,JP,Japan,4643,81990
https://openalex.org/I201800536,Sapporo University,JP,Japan,4614,190761
https://openalex.org/I125590103,Fukui University of Technology,JP,Japan,4519,97176
https://openalex.org/I74640424,Advanced Institute of Industrial Technology,JP,Japan,4341,72677
https://openalex.org/I141479679,Osaka Kyoiku University,JP,Japan,4322,110877
https://openalex.org/I79669737,Rakuno Gakuen University,JP,Japan,4256,166247
https://openalex.org/I29457043,Japan Women's University,JP,Japan,4255,134223
https://openalex.org/I199028557,Kyushu Sangyo University,JP,Japan,4138,43646
https://openalex.org/I27650515,Kobe Gakuin University,JP,Japan,4132,182207
https://openalex.org/I112821123,Mukogawa Women's University,JP,Japan,4108,158020
https://openalex.org/I156971308,Hokkaido University of Education,JP,Japan,4000,73771
https://openalex.org/I41661162,Fukuyama University,JP,Japan,3990,181078
https://openalex.org/I84059937,Hyogo University,JP,Japan,3967,64459
https://openalex.org/I130126513,Nippon Veterinary and Life Science University,JP,Japan,3931,147957
https://openalex.org/I114171174,Tsurumi University,JP,Japan,3920,186004
https://openalex.org/I4210159482,Institute of Applied Biochemistry,JP,Japan,3903,332898
https://openalex.org/I98940699,Chukyo University,JP,Japan,3895,74206
https://openalex.org/I3129591023,University of Shimane,JP,Japan,3868,91714
https://openalex.org/I4210165181,"Institute for Integrated Radiation and Nuclear Science, Kyoto University",JP,Japan,3860,111686
https://openalex.org/I142822886,Asahi University,JP,Japan,3831,173669
https://openalex.org/I4210111835,Osaka Health Science University,JP,Japan,3826,180067
https://openalex.org/I103605164,Tohoku Institute of Technology,JP,Japan,3752,75308
https://openalex.org/I95053508,Nippon Institute of Technology,JP,Japan,3750,38122
https://openalex.org/I149481174,Tamagawa University,JP,Japan,3731,95057
https://openalex.org/I197065826,Kobe Pharmaceutical University,JP,Japan,3692,237525
https://openalex.org/I39012071,Kyoto College of Graduate Studies for Informatics,JP,Japan,3663,98985
https://openalex.org/I183792356,Hiroshima University of Economics,JP,Japan,3648,72699
https://openalex.org/I31618427,Tokyo Polytechnic University,JP,Japan,3640,172580
https://openalex.org/I4210141715,Keio University Shonan Fujisawa,JP,Japan,3627,138942
https://openalex.org/I4210120810,National Institute of Technology,JP,Japan,3597,60065
https://openalex.org/I4210135803,Miyazaki Welfare Medical College,JP,Japan,3584,288864
https://openalex.org/I122146667,Prefectural University of Hiroshima,JP,Japan,3569,94391
https://openalex.org/I51803142,Daido University,JP,Japan,3519,56233
https://openalex.org/I23172683,Meiji Pharmaceutical University,JP,Japan,3465,181387
https://openalex.org/I24254649,Tsukuba University of Technology,JP,Japan,3449,94946
https://openalex.org/I181097317,Sojo University,JP,Japan,3414,150468
https://openalex.org/I193620225,Okayama Prefectural University,JP,Japan,3373,92035
https://openalex.org/I85283370,Senshu University,JP,Japan,3330,37723
https://openalex.org/I4210131401,Hiroshima International University,JP,Japan,3310,84996
https://openalex.org/I63030401,Meisei University,JP,Japan,3300,82711
https://openalex.org/I4210088637,Soka University,JP,Japan,3287,110360
https://openalex.org/I47951555,Kanagawa Dental University,JP,Japan,3278,155089
https://openalex.org/I21851649,Hokkaido Pharmaceutical University,JP,Japan,3270,156834
https://openalex.org/I133712593,Osaka Sangyo University,JP,Japan,3258,56865
https://openalex.org/I11381156,Osaka Gakuin University,JP,Japan,3237,119557
https://openalex.org/I18894396,Nagasaki Institute of Applied Science,JP,Japan,3226,283502
https://openalex.org/I203021718,Kanto Gakuin University,JP,Japan,3204,37180
https://openalex.org/I39018119,Aichi University of Education,JP,Japan,3165,116925
https://openalex.org/I197425175,Shonan Institute of Technology,JP,Japan,3150,36904
https://openalex.org/I185365093,Saitama Institute of Technology,JP,Japan,3099,50535
https://openalex.org/I13491362,Hamamatsu University,JP,Japan,3051,133310
https://openalex.org/I200641316,Musashino University,JP,Japan,3040,76566
https://openalex.org/I49155475,Hokuriku University,JP,Japan,2975,146686
https://openalex.org/I136588563,Mie Chukyo University,JP,Japan,2905,7124
https://openalex.org/I168595927,Kumamoto Health Science University,JP,Japan,2905,81779
https://openalex.org/I4210092806,St. Luke's International University,JP,Japan,2863,58622
https://openalex.org/I81810807,Fukuoka Dental College,JP,Japan,2816,120502
https://openalex.org/I6090238,Iwate Prefectural University,JP,Japan,2810,55465
https://openalex.org/I37596208,Osaka University of Human Sciences,JP,Japan,2808,62668
https://openalex.org/I3141906898,Asia University,JP,Japan,2780,28140
https://openalex.org/I91764395,Hokkai Gakuen University,JP,Japan,2772,59376
https://openalex.org/I19283125,Meikai University,JP,Japan,2766,138575
https://openalex.org/I203189479,The Open University of Japan,JP,Japan,2748,61276
https://openalex.org/I4210117013,University of Tokyo Health Sciences,JP,Japan,2747,170896
https://openalex.org/I4528725,Osaka International University,JP,Japan,2732,291293
https://openalex.org/I201954162,University of Kochi,JP,Japan,2697,62921
https://openalex.org/I66005833,Niigata University of Health and Welfare,JP,Japan,2676,80450
https://openalex.org/I94422183,Fukui Prefectural University,JP,Japan,2623,121874
https://openalex.org/I2802008203,Daiichi University of Pharmacy,JP,Japan,2608,112222
https://openalex.org/I199080787,International Christian University,JP,Japan,2598,45616
https://openalex.org/I4210086624,"National Institute of Technology, Tokyo College",JP,Japan,2577,86894
https://openalex.org/I84400586,Future University Hakodate,JP,Japan,2449,27061
https://openalex.org/I3133035077,Ube Frontier University,JP,Japan,2446,120831
https://openalex.org/I116292333,National Graduate Institute for Policy Studies,JP,Japan,2394,66677
https://openalex.org/I53122655,Rissho University,JP,Japan,2371,16066
https://openalex.org/I110617504,Tokyo University of Foreign Studies,JP,Japan,2364,10319
https://openalex.org/I3018098410,"National Institute of Technology, Kumamoto College",JP,Japan,2344,42328
https://openalex.org/I4210097800,Kyoto Architecture University,JP,Japan,2333,36898
https://openalex.org/I119031078,Nanzan University,JP,Japan,2284,24130
https://openalex.org/I90960554,Matsumoto Dental University,JP,Japan,2207,141489
https://openalex.org/I157921009,Ritsumeikan Asia Pacific University,JP,Japan,2190,29714
https://openalex.org/I72956036,Komazawa University,JP,Japan,2180,11103
https://openalex.org/I75522678,Sanyo-Onoda City University,JP,Japan,2156,59198
https://openalex.org/I15605915,Otsuma Women's University,JP,Japan,2150,42981
https://openalex.org/I116680314,Chitose Institute of Science and Technology,JP,Japan,2132,40172
https://openalex.org/I171559596,Suzuka University of Medical Science,JP,Japan,2116,68586
https://openalex.org/I45205469,Aichi Prefectural University,JP,Japan,2056,27428
https://openalex.org/I144705627,Teikyo University of Science,JP,Japan,2039,54303
https://openalex.org/I108169390,Hyogo University of Health Sciences,JP,Japan,2029,91780
https://openalex.org/I99561568,Tsukuba International University,JP,Japan,2011,92243
https://openalex.org/I100248960,Ashikaga University,JP,Japan,2003,40610
https://openalex.org/I131632401,Teikyo Heisei University,JP,Japan,2003,28965
https://openalex.org/I37367598,Niigata Institute of Technology,JP,Japan,2001,38606
https://openalex.org/I153470267,Maebashi Institute of Technology,JP,Japan,1976,30309
https://openalex.org/I58704786,Kansai Gaidai University,JP,Japan,1972,4050
https://openalex.org/I61828770,Kawasaki University of Medical Welfare,JP,Japan,1965,36148
https://openalex.org/I130137553,Aichi University,JP,Japan,1929,51868
https://openalex.org/I20442775,Kyoto Women's University,JP,Japan,1919,80959
https://openalex.org/I36646682,Matsuyama University,JP,Japan,1904,58803
https://openalex.org/I150824429,Nara University of Education,JP,Japan,1879,37717
https://openalex.org/I13451752,Kokushikan University,JP,Japan,1861,24901
https://openalex.org/I88192956,Hyogo University of Teacher Education,JP,Japan,1835,29800
https://openalex.org/I120043899,Meiji Gakuin University,JP,Japan,1821,38346
https://openalex.org/I4210146532,National Fisheries University,JP,Japan,1806,43169
https://openalex.org/I78928947,Kyoto University of Advanced Science,JP,Japan,1792,29984
https://openalex.org/I153843547,Naruto University of Education,JP,Japan,1771,211720
https://openalex.org/I113848333,Ibaraki Prefectural University of Health Sciences,JP,Japan,1751,44049
https://openalex.org/I201480613,Tama University,JP,Japan,1737,9515
https://openalex.org/I182915172,Kagawa Nutrition University,JP,Japan,1717,45985
https://openalex.org/I79746392,IRYO Sosei University,JP,Japan,1715,40900
https://openalex.org/I8721504,Joetsu University of Education,JP,Japan,1699,51251
https://openalex.org/I110402625,Kyushu Kyoritsu University,JP,Japan,1695,32177
https://openalex.org/I10520737,"National Institute of Technology, Toyama College",JP,Japan,1692,37492
https://openalex.org/I200684654,Ishikawa Prefectural University,JP,Japan,1685,99442
https://openalex.org/I85140907,Shizuoka Institute of Science and Technology,JP,Japan,1675,30279
https://openalex.org/I97663771,Kyushu Tokai University,JP,Japan,1654,42281
https://openalex.org/I4210099598,Aichi Medical University Hospital,JP,Japan,1627,58690
https://openalex.org/I149557720,Miyagi University of Education,JP,Japan,1620,48956
https://openalex.org/I25892078,Miyagi University,JP,Japan,1620,55299
https://openalex.org/I2802083021,Toyama College,JP,Japan,1619,52626
https://openalex.org/I168636783,Hachinohe Institute of Technology,JP,Japan,1614,19280
https://openalex.org/I86917102,Toin University of Yokohama,JP,Japan,1606,199263
https://openalex.org/I13248367,Sendai University,JP,Japan,1591,102186
https://openalex.org/I117963379,"National Institute of Technology, Niihama College",JP,Japan,1585,39990
https://openalex.org/I4210097860,Kyoto College of Medical Science,JP,Japan,1584,96395
https://openalex.org/I27905866,University of Teacher Education Fukuoka,JP,Japan,1579,27586
https://openalex.org/I3132389022,Komatsu University,JP,Japan,1576,52167
https://openalex.org/I4210113483,"National Institute of Technology, Gifu College",JP,Japan,1575,14485
https://openalex.org/I4210132370,"National Institute of Technology, Kagoshima College",JP,Japan,1569,15701
https://openalex.org/I4210120875,Kobe City College of Technology,JP,Japan,1567,15653
https://openalex.org/I3131158317,Tokyo Health Care University,JP,Japan,1566,32197
https://openalex.org/I7377986,Takushoku University,JP,Japan,1566,24996
https://openalex.org/I191055192,Tokyo Kasei University,JP,Japan,1557,30050
https://openalex.org/I72023434,Doshisha Women's College of Liberal Arts,JP,Japan,1552,52190
https://openalex.org/I194335595,Nagahama Institute of Bio-Science and Technology,JP,Japan,1520,95292
https://openalex.org/I21361538,Nagasaki International University,JP,Japan,1516,51299
https://openalex.org/I203042511,Prefectural University of Kumamoto,JP,Japan,1515,57192
https://openalex.org/I114838220,Niigata University of Pharmacy and Medical and Life Sciences,JP,Japan,1505,103530
https://openalex.org/I196137440,International University of Japan,JP,Japan,1495,23698
https://openalex.org/I4210094110,"National Institute of Technology, Ube College",JP,Japan,1487,15161
https://openalex.org/I4210103072,Kitakyushu National College of Technology,JP,Japan,1485,11281
https://openalex.org/I181934358,Saitama Prefectural University,JP,Japan,1476,28249
https://openalex.org/I4210090298,"National Institute of Technology, Maizuru College",JP,Japan,1464,22133
https://openalex.org/I4210118134,"National Institute of Technology, Numazu College",JP,Japan,1463,19373
https://openalex.org/I4210150622,"National Institute of Technology, Tomakomai College",JP,Japan,1462,35327
https://openalex.org/I3125079907,Japan Graduate School of Education University,JP,Japan,1453,39334
https://openalex.org/I3132069261,Japan University of Economics,JP,Japan,1448,15558
https://openalex.org/I10805791,Kyoritsu Women's University,JP,Japan,1436,33895
https://openalex.org/I4210131413,"National Institute of Technology, Matsue College",JP,Japan,1417,16491
